movie_id,start_time,precio,cinema_id_ext,sala_id_ext,sala_number
465,2025-10-11 10:30:00,19.53,cin_321,sala_2885,4
37,2025-10-11 11:45:00,36.87,cin_215,sala_1925,4
337,2025-10-11 17:30:00,38.21,cin_754,sala_6738,6
198,2025-10-11 15:00:00,12.31,cin_1245,sala_11205,7
33,2025-10-11 10:30:00,17.81,cin_510,sala_4567,1
443,2025-10-11 20:00:00,18.55,cin_5,sala_49,8
123,2025-10-11 20:00:00,24.0,cin_1967,sala_17600,1
64,2025-10-11 18:45:00,21.32,cin_1865,sala_16678,3
239,2025-10-11 16:15:00,27.03,cin_615,sala_5497,3
98,2025-10-11 10:30:00,36.49,cin_1109,sala_9946,1
32,2025-10-11 18:45:00,20.47,cin_1465,sala_13154,3
21,2025-10-11 18:45:00,18.85,cin_2072,sala_18533,8
287,2025-10-11 21:15:00,28.54,cin_728,sala_6499,7
447,2025-10-11 13:45:00,23.5,cin_517,sala_4639,6
28,2025-10-11 15:00:00,35.59,cin_247,sala_2194,2
130,2025-10-11 13:45:00,30.81,cin_1322,sala_11875,3
390,2025-10-11 13:45:00,43.59,cin_2180,sala_19497,5
147,2025-10-11 22:30:00,21.28,cin_1443,sala_12963,7
493,2025-10-11 16:15:00,30.89,cin_1618,sala_14488,1
349,2025-10-11 21:15:00,26.93,cin_2177,sala_19470,7
302,2025-10-11 22:30:00,22.5,cin_1688,sala_15123,5
462,2025-10-11 15:00:00,19.69,cin_2160,sala_19310,2
101,2025-10-11 18:45:00,22.82,cin_2199,sala_19662,4
413,2025-10-11 15:00:00,42.97,cin_1277,sala_11476,2
157,2025-10-11 21:15:00,22.51,cin_2123,sala_18974,11
267,2025-10-11 10:30:00,37.98,cin_2044,sala_18270,7
483,2025-10-11 21:15:00,22.88,cin_244,sala_2174,2
207,2025-10-11 11:45:00,32.5,cin_530,sala_4757,7
407,2025-10-11 20:00:00,18.63,cin_718,sala_6410,3
15,2025-10-11 16:15:00,32.22,cin_616,sala_5505,1
496,2025-10-11 12:30:00,15.16,cin_2135,sala_19091,7
432,2025-10-11 12:30:00,16.52,cin_947,sala_8495,2
87,2025-10-11 21:15:00,21.67,cin_605,sala_5418,5
100,2025-10-11 17:30:00,41.2,cin_1921,sala_17186,1
318,2025-10-11 16:15:00,32.5,cin_256,sala_2286,3
127,2025-10-11 18:45:00,31.12,cin_1248,sala_11225,3
187,2025-10-11 13:45:00,37.36,cin_669,sala_6000,9
21,2025-10-11 10:30:00,15.51,cin_506,sala_4536,8
327,2025-10-11 20:00:00,13.98,cin_916,sala_8215,5
496,2025-10-11 10:30:00,40.34,cin_1573,sala_14111,9
8,2025-10-11 15:00:00,13.08,cin_1493,sala_13395,5
14,2025-10-11 13:45:00,30.33,cin_1480,sala_13284,7
250,2025-10-11 20:00:00,42.75,cin_960,sala_8620,7
373,2025-10-11 17:30:00,25.7,cin_2153,sala_19245,1
225,2025-10-11 11:45:00,19.22,cin_1924,sala_17218,10
17,2025-10-11 16:15:00,33.53,cin_784,sala_7005,5
266,2025-10-11 11:45:00,41.97,cin_510,sala_4573,7
346,2025-10-11 22:30:00,24.27,cin_148,sala_1329,2
365,2025-10-11 11:45:00,33.4,cin_1246,sala_11207,1
392,2025-10-11 22:30:00,16.41,cin_106,sala_933,1
25,2025-10-11 10:30:00,32.47,cin_1079,sala_9687,9
383,2025-10-11 13:45:00,37.81,cin_214,sala_1920,9
249,2025-10-11 12:30:00,31.07,cin_2070,sala_18511,7
54,2025-10-11 18:45:00,29.84,cin_1339,sala_12035,3
266,2025-10-11 10:30:00,32.4,cin_502,sala_4495,8
347,2025-10-11 15:00:00,13.83,cin_1235,sala_11111,2
356,2025-10-11 12:30:00,41.16,cin_418,sala_3762,7
339,2025-10-11 15:00:00,30.78,cin_1628,sala_14580,6
153,2025-10-11 16:15:00,39.23,cin_1562,sala_14010,7
483,2025-10-11 16:15:00,30.67,cin_737,sala_6585,6
466,2025-10-11 11:45:00,32.41,cin_1573,sala_14109,7
389,2025-10-11 20:00:00,21.82,cin_398,sala_3584,4
383,2025-10-11 15:00:00,33.11,cin_176,sala_1581,7
88,2025-10-11 13:45:00,44.86,cin_324,sala_2912,1
162,2025-10-11 12:30:00,36.59,cin_469,sala_4203,5
282,2025-10-11 21:15:00,31.23,cin_1589,sala_14243,2
27,2025-10-11 17:30:00,29.64,cin_397,sala_3576,7
223,2025-10-11 21:15:00,19.82,cin_1663,sala_14897,6
416,2025-10-11 13:45:00,27.26,cin_1990,sala_17791,3
311,2025-10-11 20:00:00,31.66,cin_1602,sala_14364,3
207,2025-10-11 18:45:00,24.2,cin_2211,sala_19780,9
396,2025-10-11 22:30:00,27.35,cin_1017,sala_9135,3
128,2025-10-11 11:45:00,13.55,cin_1708,sala_15305,2
314,2025-10-11 13:45:00,22.61,cin_459,sala_4102,4
446,2025-10-11 17:30:00,17.77,cin_202,sala_1812,1
139,2025-10-11 11:45:00,20.18,cin_870,sala_7812,9
217,2025-10-11 15:00:00,32.31,cin_1498,sala_13445,4
376,2025-10-11 13:45:00,38.13,cin_1213,sala_10917,10
216,2025-10-11 12:30:00,42.41,cin_1236,sala_11120,5
203,2025-10-11 11:45:00,42.04,cin_1604,sala_14377,2
332,2025-10-11 17:30:00,18.53,cin_273,sala_2438,9
361,2025-10-11 10:30:00,34.34,cin_1057,sala_9505,4
393,2025-10-11 11:45:00,25.71,cin_1700,sala_15237,6
350,2025-10-11 11:45:00,13.12,cin_2020,sala_18055,8
32,2025-10-11 16:15:00,16.2,cin_1835,sala_16427,2
36,2025-10-11 12:30:00,38.94,cin_971,sala_8718,5
233,2025-10-11 12:30:00,19.06,cin_1691,sala_15151,8
200,2025-10-11 15:00:00,37.02,cin_788,sala_7033,3
277,2025-10-11 18:45:00,35.17,cin_236,sala_2106,10
389,2025-10-11 15:00:00,27.11,cin_2222,sala_19869,5
230,2025-10-11 20:00:00,18.1,cin_600,sala_5379,11
143,2025-10-11 22:30:00,43.48,cin_2096,sala_18723,4
252,2025-10-11 15:00:00,15.89,cin_618,sala_5521,1
337,2025-10-11 13:45:00,18.46,cin_1541,sala_13801,7
144,2025-10-11 17:30:00,25.37,cin_2177,sala_19470,7
97,2025-10-11 10:30:00,14.82,cin_1384,sala_12443,1
123,2025-10-11 22:30:00,34.77,cin_1879,sala_16810,4
120,2025-10-11 21:15:00,15.96,cin_574,sala_5154,6
445,2025-10-11 16:15:00,18.79,cin_134,sala_1212,6
318,2025-10-11 16:15:00,38.73,cin_76,sala_663,6
283,2025-10-11 20:00:00,19.92,cin_1711,sala_15336,7
485,2025-10-11 21:15:00,15.8,cin_657,sala_5882,6
186,2025-10-11 22:30:00,17.07,cin_950,sala_8529,7
364,2025-10-11 17:30:00,28.62,cin_338,sala_3046,2
295,2025-10-11 10:30:00,21.29,cin_2017,sala_18026,8
29,2025-10-11 12:30:00,29.09,cin_73,sala_642,10
495,2025-10-11 15:00:00,44.21,cin_1000,sala_8977,7
67,2025-10-11 11:45:00,36.73,cin_304,sala_2722,12
354,2025-10-11 12:30:00,39.52,cin_304,sala_2717,7
467,2025-10-11 12:30:00,38.34,cin_1544,sala_13835,9
400,2025-10-11 16:15:00,31.99,cin_2020,sala_18058,11
264,2025-10-11 10:30:00,24.76,cin_965,sala_8659,5
111,2025-10-11 10:30:00,27.63,cin_418,sala_3765,10
137,2025-10-11 13:45:00,27.12,cin_1375,sala_12359,3
423,2025-10-11 20:00:00,43.42,cin_51,sala_439,3
379,2025-10-11 21:15:00,42.1,cin_2117,sala_18907,2
315,2025-10-11 18:45:00,43.64,cin_1764,sala_15799,3
303,2025-10-11 21:15:00,20.61,cin_330,sala_2972,1
70,2025-10-11 17:30:00,15.59,cin_759,sala_6786,5
16,2025-10-11 11:45:00,22.68,cin_677,sala_6072,9
421,2025-10-11 16:15:00,41.65,cin_1585,sala_14213,5
499,2025-10-11 13:45:00,26.12,cin_340,sala_3067,1
28,2025-10-11 16:15:00,18.34,cin_2147,sala_19201,9
83,2025-10-11 15:00:00,33.54,cin_167,sala_1496,3
323,2025-10-11 18:45:00,18.56,cin_2098,sala_18745,11
111,2025-10-11 18:45:00,33.76,cin_875,sala_7857,8
446,2025-10-11 21:15:00,21.92,cin_66,sala_568,5
257,2025-10-11 17:30:00,27.88,cin_397,sala_3574,5
119,2025-10-11 11:45:00,19.32,cin_1064,sala_9557,1
369,2025-10-11 12:30:00,32.71,cin_1560,sala_13983,1
12,2025-10-11 11:45:00,25.29,cin_876,sala_7864,4
323,2025-10-11 16:15:00,35.88,cin_2090,sala_18685,5
337,2025-10-11 11:45:00,19.78,cin_932,sala_8358,4
495,2025-10-11 11:45:00,12.11,cin_479,sala_4293,5
467,2025-10-11 15:00:00,28.07,cin_1383,sala_12431,1
323,2025-10-11 18:45:00,21.87,cin_545,sala_4905,6
309,2025-10-11 17:30:00,12.28,cin_305,sala_2726,4
77,2025-10-11 13:45:00,26.81,cin_1119,sala_10037,5
498,2025-10-11 21:15:00,44.64,cin_1110,sala_9958,6
314,2025-10-11 18:45:00,27.56,cin_171,sala_1532,4
123,2025-10-11 22:30:00,31.86,cin_57,sala_484,1
480,2025-10-11 12:30:00,26.49,cin_95,sala_840,6
246,2025-10-11 16:15:00,21.83,cin_1813,sala_16226,4
489,2025-10-11 15:00:00,18.67,cin_369,sala_3320,1
197,2025-10-11 13:45:00,27.65,cin_353,sala_3197,6
500,2025-10-11 15:00:00,39.46,cin_15,sala_138,3
294,2025-10-11 12:30:00,14.68,cin_764,sala_6827,4
109,2025-10-11 21:15:00,22.17,cin_176,sala_1577,3
497,2025-10-11 11:45:00,38.21,cin_1631,sala_14608,6
410,2025-10-11 10:30:00,44.5,cin_1467,sala_13172,2
343,2025-10-11 10:30:00,15.71,cin_2068,sala_18494,5
42,2025-10-11 17:30:00,40.68,cin_328,sala_2951,1
316,2025-10-11 11:45:00,39.37,cin_2061,sala_18428,5
477,2025-10-11 10:30:00,43.86,cin_1118,sala_10024,2
422,2025-10-11 16:15:00,40.91,cin_794,sala_7099,7
356,2025-10-11 20:00:00,26.26,cin_1933,sala_17303,9
367,2025-10-11 10:30:00,40.93,cin_775,sala_6926,5
46,2025-10-11 11:45:00,32.58,cin_536,sala_4810,5
327,2025-10-11 10:30:00,39.24,cin_1147,sala_10295,6
25,2025-10-11 18:45:00,29.6,cin_39,sala_337,6
385,2025-10-11 18:45:00,31.89,cin_138,sala_1244,5
415,2025-10-11 13:45:00,15.11,cin_922,sala_8278,9
303,2025-10-11 17:30:00,37.36,cin_780,sala_6970,8
459,2025-10-11 13:45:00,32.5,cin_2153,sala_19246,2
62,2025-10-11 10:30:00,20.88,cin_1341,sala_12062,10
40,2025-10-11 21:15:00,31.64,cin_1341,sala_12063,11
129,2025-10-11 21:15:00,17.47,cin_1659,sala_14856,4
442,2025-10-11 21:15:00,27.32,cin_1771,sala_15865,8
406,2025-10-11 15:00:00,16.36,cin_908,sala_8146,1
422,2025-10-11 12:30:00,35.56,cin_742,sala_6634,9
260,2025-10-11 12:30:00,35.28,cin_1423,sala_12783,6
239,2025-10-11 21:15:00,42.78,cin_2068,sala_18495,6
275,2025-10-11 12:30:00,33.69,cin_439,sala_3949,12
432,2025-10-11 11:45:00,19.72,cin_2055,sala_18362,5
385,2025-10-11 17:30:00,18.23,cin_2024,sala_18100,8
74,2025-10-11 22:30:00,12.17,cin_1586,sala_14224,7
205,2025-10-11 20:00:00,29.72,cin_721,sala_6430,1
91,2025-10-11 18:45:00,25.21,cin_821,sala_7346,6
359,2025-10-11 11:45:00,15.46,cin_1833,sala_16411,8
431,2025-10-11 18:45:00,13.89,cin_351,sala_3176,2
300,2025-10-11 16:15:00,15.37,cin_1145,sala_10271,2
167,2025-10-11 12:30:00,23.4,cin_513,sala_4601,9
389,2025-10-11 21:15:00,37.62,cin_1547,sala_13863,4
325,2025-10-11 11:45:00,20.72,cin_1911,sala_17107,10
428,2025-10-11 15:00:00,40.93,cin_349,sala_3161,8
150,2025-10-11 15:00:00,34.9,cin_1443,sala_12958,2
402,2025-10-11 15:00:00,14.65,cin_2073,sala_18538,3
45,2025-10-11 16:15:00,36.14,cin_1948,sala_17433,3
313,2025-10-11 16:15:00,20.28,cin_895,sala_8026,6
351,2025-10-11 13:45:00,38.63,cin_1483,sala_13306,3
268,2025-10-11 20:00:00,44.99,cin_472,sala_4231,7
21,2025-10-11 21:15:00,43.05,cin_1259,sala_11316,7
338,2025-10-11 13:45:00,15.59,cin_2032,sala_18163,2
316,2025-10-11 20:00:00,18.05,cin_1419,sala_12745,6
466,2025-10-11 20:00:00,34.05,cin_2203,sala_19696,4
273,2025-10-11 15:00:00,19.35,cin_691,sala_6181,3
446,2025-10-11 21:15:00,29.51,cin_2054,sala_18351,1
53,2025-10-11 18:45:00,19.86,cin_387,sala_3482,2
366,2025-10-11 10:30:00,14.74,cin_164,sala_1471,7
102,2025-10-11 12:30:00,15.41,cin_45,sala_394,8
315,2025-10-11 13:45:00,18.01,cin_2231,sala_19963,10
9,2025-10-11 11:45:00,43.93,cin_146,sala_1317,9
321,2025-10-11 20:00:00,42.26,cin_2038,sala_18218,10
460,2025-10-11 20:00:00,24.48,cin_1459,sala_13101,3
446,2025-10-11 17:30:00,39.09,cin_1046,sala_9404,4
333,2025-10-11 13:45:00,40.38,cin_1169,sala_10511,3
274,2025-10-11 11:45:00,14.48,cin_340,sala_3067,1
164,2025-10-11 20:00:00,35.8,cin_2124,sala_18980,5
135,2025-10-11 13:45:00,33.04,cin_1885,sala_16857,3
278,2025-10-11 11:45:00,14.11,cin_1215,sala_10925,1
170,2025-10-11 12:30:00,28.46,cin_1672,sala_14977,7
102,2025-10-11 20:00:00,20.56,cin_1283,sala_11534,1
83,2025-10-11 18:45:00,15.29,cin_960,sala_8616,3
418,2025-10-11 12:30:00,21.49,cin_1866,sala_16694,9
4,2025-10-11 12:30:00,22.32,cin_840,sala_7541,11
461,2025-10-11 20:00:00,37.07,cin_1350,sala_12147,5
375,2025-10-11 15:00:00,34.17,cin_16,sala_156,9
208,2025-10-11 15:00:00,18.76,cin_809,sala_7233,8
58,2025-10-11 17:30:00,40.87,cin_86,sala_746,1
155,2025-10-11 16:15:00,44.46,cin_73,sala_634,2
2,2025-10-11 16:15:00,25.75,cin_248,sala_2215,12
410,2025-10-11 21:15:00,27.67,cin_358,sala_3237,5
353,2025-10-11 15:00:00,33.03,cin_211,sala_1891,5
327,2025-10-11 21:15:00,23.31,cin_2062,sala_18436,1
146,2025-10-11 21:15:00,22.87,cin_1879,sala_16808,2
77,2025-10-11 16:15:00,26.74,cin_1110,sala_9956,4
238,2025-10-11 21:15:00,20.68,cin_1264,sala_11356,7
80,2025-10-11 13:45:00,42.54,cin_124,sala_1116,4
363,2025-10-11 13:45:00,34.42,cin_602,sala_5398,8
306,2025-10-11 21:15:00,28.53,cin_1767,sala_15829,5
287,2025-10-11 20:00:00,38.38,cin_505,sala_4528,12
279,2025-10-11 20:00:00,34.48,cin_1319,sala_11853,8
21,2025-10-11 16:15:00,29.71,cin_875,sala_7855,6
163,2025-10-11 20:00:00,38.89,cin_763,sala_6823,6
215,2025-10-11 17:30:00,23.12,cin_2059,sala_18412,12
143,2025-10-11 18:45:00,25.62,cin_2049,sala_18316,5
471,2025-10-11 17:30:00,23.58,cin_1699,sala_15229,7
161,2025-10-11 11:45:00,31.24,cin_894,sala_8020,8
341,2025-10-11 10:30:00,27.32,cin_819,sala_7327,5
266,2025-10-11 13:45:00,42.16,cin_1847,sala_16528,7
210,2025-10-11 16:15:00,43.83,cin_1347,sala_12118,4
374,2025-10-11 15:00:00,18.65,cin_261,sala_2345,7
287,2025-10-11 13:45:00,20.51,cin_658,sala_5886,4
172,2025-10-11 11:45:00,15.91,cin_232,sala_2070,9
224,2025-10-11 16:15:00,27.49,cin_923,sala_8282,2
228,2025-10-11 16:15:00,36.47,cin_25,sala_216,3
48,2025-10-11 16:15:00,39.28,cin_1541,sala_13802,8
213,2025-10-11 18:45:00,44.18,cin_1282,sala_11533,8
380,2025-10-11 10:30:00,13.95,cin_567,sala_5092,3
47,2025-10-11 12:30:00,22.44,cin_185,sala_1649,1
348,2025-10-11 18:45:00,19.21,cin_83,sala_723,5
366,2025-10-11 15:00:00,17.19,cin_1181,sala_10606,4
147,2025-10-11 13:45:00,20.41,cin_544,sala_4896,8
445,2025-10-11 20:00:00,13.78,cin_732,sala_6533,7
84,2025-10-11 16:15:00,34.33,cin_2028,sala_18125,1
233,2025-10-11 22:30:00,36.56,cin_1100,sala_9867,3
168,2025-10-11 22:30:00,19.39,cin_2093,sala_18704,5
299,2025-10-11 17:30:00,35.03,cin_1241,sala_11163,1
393,2025-10-11 17:30:00,16.06,cin_1737,sala_15573,5
470,2025-10-11 11:45:00,22.83,cin_400,sala_3602,5
152,2025-10-11 18:45:00,22.01,cin_905,sala_8116,1
262,2025-10-11 17:30:00,17.96,cin_151,sala_1357,6
95,2025-10-11 18:45:00,15.15,cin_1947,sala_17428,8
489,2025-10-11 10:30:00,27.6,cin_168,sala_1507,5
62,2025-10-11 15:00:00,27.01,cin_163,sala_1454,1
450,2025-10-11 12:30:00,26.28,cin_1457,sala_13088,8
80,2025-10-11 11:45:00,27.86,cin_306,sala_2737,4
388,2025-10-11 20:00:00,42.19,cin_306,sala_2743,10
84,2025-10-11 13:45:00,31.47,cin_1647,sala_14742,8
