movie_id,start_time,precio,cinema_id_ext,sala_id_ext,sala_number
62,2025-10-18 17:30:00,16.68,cin_396,sala_3561,2
118,2025-10-18 11:45:00,26.43,cin_76,sala_661,4
181,2025-10-18 16:15:00,40.39,cin_1449,sala_13014,11
240,2025-10-18 11:45:00,24.38,cin_1804,sala_16155,2
404,2025-10-18 15:00:00,22.79,cin_1637,sala_14659,9
426,2025-10-18 11:45:00,35.31,cin_1545,sala_13843,5
86,2025-10-18 21:15:00,24.45,cin_1244,sala_11193,3
186,2025-10-18 20:00:00,19.75,cin_1302,sala_11698,2
146,2025-10-18 20:00:00,20.04,cin_1483,sala_13308,5
458,2025-10-18 13:45:00,39.73,cin_2062,sala_18443,8
88,2025-10-18 17:30:00,38.95,cin_1666,sala_14917,3
162,2025-10-18 17:30:00,12.19,cin_1329,sala_11944,10
178,2025-10-18 11:45:00,40.83,cin_1229,sala_11054,8
130,2025-10-18 10:30:00,42.78,cin_802,sala_7168,8
396,2025-10-18 12:30:00,41.41,cin_2007,sala_17925,6
52,2025-10-18 17:30:00,41.64,cin_529,sala_4747,6
150,2025-10-18 12:30:00,13.73,cin_1618,sala_14494,7
492,2025-10-18 12:30:00,21.55,cin_1394,sala_12530,4
365,2025-10-18 21:15:00,26.12,cin_814,sala_7276,3
272,2025-10-18 16:15:00,38.11,cin_2169,sala_19396,10
262,2025-10-18 20:00:00,38.26,cin_1684,sala_15086,6
257,2025-10-18 15:00:00,28.04,cin_52,sala_444,2
215,2025-10-18 18:45:00,32.76,cin_1754,sala_15706,1
163,2025-10-18 21:15:00,37.19,cin_1573,sala_14109,7
32,2025-10-18 20:00:00,39.51,cin_555,sala_4995,6
310,2025-10-18 12:30:00,17.67,cin_201,sala_1806,4
207,2025-10-18 12:30:00,21.57,cin_1045,sala_9400,7
310,2025-10-18 21:15:00,23.55,cin_599,sala_5363,3
264,2025-10-18 12:30:00,21.83,cin_20,sala_188,6
304,2025-10-18 10:30:00,19.59,cin_46,sala_399,5
208,2025-10-18 21:15:00,43.2,cin_1065,sala_9567,4
71,2025-10-18 10:30:00,18.4,cin_1178,sala_10587,4
370,2025-10-18 11:45:00,38.32,cin_193,sala_1723,2
188,2025-10-18 22:30:00,16.86,cin_1047,sala_9410,3
92,2025-10-18 12:30:00,19.87,cin_1706,sala_15292,4
306,2025-10-18 13:45:00,14.06,cin_1730,sala_15503,5
398,2025-10-18 18:45:00,30.19,cin_1261,sala_11328,3
203,2025-10-18 16:15:00,28.95,cin_102,sala_899,1
387,2025-10-18 15:00:00,16.69,cin_189,sala_1686,4
499,2025-10-18 16:15:00,29.61,cin_525,sala_4707,3
336,2025-10-18 21:15:00,37.0,cin_90,sala_794,6
88,2025-10-18 22:30:00,32.37,cin_1454,sala_13058,5
235,2025-10-18 10:30:00,21.93,cin_377,sala_3389,2
157,2025-10-18 21:15:00,35.16,cin_1118,sala_10032,10
97,2025-10-18 11:45:00,13.61,cin_1315,sala_11818,7
269,2025-10-18 17:30:00,34.41,cin_2066,sala_18478,7
139,2025-10-18 10:30:00,22.67,cin_745,sala_6658,6
71,2025-10-18 20:00:00,30.75,cin_1363,sala_12255,4
256,2025-10-18 13:45:00,37.81,cin_701,sala_6261,3
304,2025-10-18 16:15:00,16.65,cin_72,sala_630,10
471,2025-10-18 20:00:00,39.1,cin_1861,sala_16643,5
193,2025-10-18 12:30:00,17.85,cin_1897,sala_16961,1
287,2025-10-18 15:00:00,18.95,cin_1609,sala_14421,5
154,2025-10-18 21:15:00,31.12,cin_1322,sala_11877,5
432,2025-10-18 15:00:00,23.35,cin_2180,sala_19494,2
217,2025-10-18 16:15:00,28.49,cin_1072,sala_9630,7
60,2025-10-18 20:00:00,35.99,cin_830,sala_7443,12
169,2025-10-18 13:45:00,25.83,cin_259,sala_2325,11
7,2025-10-18 15:00:00,13.96,cin_1979,sala_17698,1
462,2025-10-18 20:00:00,16.12,cin_2031,sala_18160,10
273,2025-10-18 15:00:00,23.47,cin_2092,sala_18694,2
465,2025-10-18 11:45:00,14.11,cin_677,sala_6075,12
148,2025-10-18 22:30:00,44.51,cin_1714,sala_15359,9
58,2025-10-18 12:30:00,20.08,cin_1052,sala_9459,11
428,2025-10-18 11:45:00,34.47,cin_1133,sala_10170,12
207,2025-10-18 11:45:00,42.54,cin_2233,sala_19978,1
199,2025-10-18 18:45:00,21.2,cin_2105,sala_18809,6
262,2025-10-18 21:15:00,28.55,cin_1732,sala_15525,5
213,2025-10-18 11:45:00,37.57,cin_775,sala_6926,5
2,2025-10-18 10:30:00,29.81,cin_189,sala_1687,5
461,2025-10-18 18:45:00,16.91,cin_1008,sala_9046,5
52,2025-10-18 17:30:00,40.7,cin_1242,sala_11184,11
79,2025-10-18 10:30:00,21.45,cin_822,sala_7355,6
49,2025-10-18 17:30:00,25.16,cin_529,sala_4750,9
264,2025-10-18 22:30:00,21.36,cin_1038,sala_9330,2
86,2025-10-18 22:30:00,42.08,cin_637,sala_5696,2
424,2025-10-18 10:30:00,18.77,cin_857,sala_7699,8
44,2025-10-18 21:15:00,25.26,cin_489,sala_4376,7
375,2025-10-18 18:45:00,33.54,cin_1266,sala_11371,4
245,2025-10-18 22:30:00,25.42,cin_1227,sala_11030,3
345,2025-10-18 15:00:00,37.92,cin_998,sala_8957,3
290,2025-10-18 16:15:00,36.89,cin_354,sala_3206,7
175,2025-10-18 21:15:00,31.37,cin_1428,sala_12824,2
89,2025-10-18 11:45:00,23.47,cin_1545,sala_13844,6
225,2025-10-18 11:45:00,20.92,cin_548,sala_4935,6
311,2025-10-18 18:45:00,22.6,cin_199,sala_1792,8
260,2025-10-18 13:45:00,12.47,cin_950,sala_8525,3
140,2025-10-18 11:45:00,14.1,cin_1037,sala_9321,5
319,2025-10-18 22:30:00,35.29,cin_408,sala_3667,1
370,2025-10-18 15:00:00,41.46,cin_1222,sala_10991,5
220,2025-10-18 17:30:00,13.63,cin_2028,sala_18127,3
242,2025-10-18 10:30:00,41.79,cin_1892,sala_16928,9
57,2025-10-18 17:30:00,44.91,cin_53,sala_452,4
227,2025-10-18 15:00:00,33.79,cin_1205,sala_10838,6
254,2025-10-18 15:00:00,14.26,cin_566,sala_5087,10
38,2025-10-18 12:30:00,40.84,cin_1698,sala_15212,2
460,2025-10-18 18:45:00,25.42,cin_2149,sala_19216,5
411,2025-10-18 22:30:00,31.98,cin_1646,sala_14729,4
15,2025-10-18 20:00:00,26.05,cin_1749,sala_15672,3
223,2025-10-18 11:45:00,12.96,cin_1408,sala_12644,4
456,2025-10-18 22:30:00,34.83,cin_1517,sala_13586,4
416,2025-10-18 13:45:00,30.5,cin_1889,sala_16896,8
286,2025-10-18 10:30:00,35.63,cin_2178,sala_19473,1
193,2025-10-18 22:30:00,37.59,cin_816,sala_7301,10
184,2025-10-18 21:15:00,14.49,cin_1846,sala_16518,5
409,2025-10-18 20:00:00,39.24,cin_769,sala_6882,11
102,2025-10-18 16:15:00,39.88,cin_1439,sala_12920,2
315,2025-10-18 10:30:00,36.21,cin_1554,sala_13920,2
24,2025-10-18 11:45:00,23.03,cin_1964,sala_17572,3
262,2025-10-18 21:15:00,35.22,cin_854,sala_7667,2
360,2025-10-18 15:00:00,23.26,cin_1246,sala_11208,2
145,2025-10-18 17:30:00,20.32,cin_888,sala_7967,3
291,2025-10-18 16:15:00,24.55,cin_301,sala_2692,9
42,2025-10-18 22:30:00,43.14,cin_204,sala_1832,2
99,2025-10-18 12:30:00,13.65,cin_382,sala_3439,6
297,2025-10-18 17:30:00,29.0,cin_217,sala_1944,7
208,2025-10-18 20:00:00,20.97,cin_803,sala_7172,3
155,2025-10-18 21:15:00,27.14,cin_2152,sala_19237,1
308,2025-10-18 11:45:00,18.36,cin_1233,sala_11100,9
170,2025-10-18 17:30:00,36.39,cin_307,sala_2754,9
6,2025-10-18 17:30:00,15.99,cin_1040,sala_9355,8
452,2025-10-18 12:30:00,32.18,cin_1874,sala_16764,5
157,2025-10-18 10:30:00,42.7,cin_1622,sala_14519,1
306,2025-10-18 18:45:00,30.49,cin_723,sala_6453,7
346,2025-10-18 12:30:00,44.28,cin_490,sala_4383,3
289,2025-10-18 13:45:00,22.7,cin_753,sala_6726,3
225,2025-10-18 17:30:00,33.58,cin_1734,sala_15541,5
259,2025-10-18 20:00:00,22.77,cin_232,sala_2068,7
131,2025-10-18 10:30:00,33.5,cin_1165,sala_10472,5
323,2025-10-18 18:45:00,42.99,cin_1021,sala_9173,5
72,2025-10-18 16:15:00,39.74,cin_1777,sala_15912,6
193,2025-10-18 20:00:00,19.08,cin_348,sala_3149,7
98,2025-10-18 22:30:00,37.24,cin_1038,sala_9334,6
183,2025-10-18 16:15:00,40.19,cin_2118,sala_18915,1
121,2025-10-18 10:30:00,28.09,cin_719,sala_6419,2
88,2025-10-18 10:30:00,15.02,cin_1073,sala_9640,10
163,2025-10-18 16:15:00,19.47,cin_1842,sala_16482,7
499,2025-10-18 17:30:00,35.98,cin_77,sala_671,4
230,2025-10-18 11:45:00,24.57,cin_508,sala_4557,9
153,2025-10-18 12:30:00,38.17,cin_544,sala_4897,9
190,2025-10-18 18:45:00,24.81,cin_1826,sala_16346,8
162,2025-10-18 20:00:00,31.04,cin_1940,sala_17363,5
73,2025-10-18 18:45:00,25.65,cin_1626,sala_14553,1
99,2025-10-18 12:30:00,20.89,cin_1404,sala_12611,8
221,2025-10-18 22:30:00,28.24,cin_609,sala_5448,3
244,2025-10-18 10:30:00,13.13,cin_1505,sala_13497,6
82,2025-10-18 18:45:00,29.63,cin_895,sala_8029,9
13,2025-10-18 12:30:00,35.25,cin_1464,sala_13145,5
31,2025-10-18 20:00:00,23.81,cin_953,sala_8563,8
307,2025-10-18 21:15:00,17.91,cin_1306,sala_11740,10
333,2025-10-18 22:30:00,44.75,cin_2053,sala_18349,6
56,2025-10-18 16:15:00,29.75,cin_1967,sala_17605,6
365,2025-10-18 13:45:00,23.5,cin_1527,sala_13668,4
109,2025-10-18 18:45:00,31.51,cin_808,sala_7220,5
489,2025-10-18 13:45:00,15.4,cin_720,sala_6428,5
459,2025-10-18 17:30:00,27.55,cin_1905,sala_17044,8
449,2025-10-18 16:15:00,21.65,cin_1092,sala_9799,1
471,2025-10-18 21:15:00,31.57,cin_1429,sala_12835,2
185,2025-10-18 17:30:00,19.45,cin_1590,sala_14257,7
342,2025-10-18 17:30:00,16.64,cin_1883,sala_16845,8
39,2025-10-18 18:45:00,36.76,cin_1965,sala_17583,6
108,2025-10-18 13:45:00,20.31,cin_390,sala_3511,4
457,2025-10-18 16:15:00,39.27,cin_1673,sala_14982,5
445,2025-10-18 16:15:00,19.99,cin_2211,sala_19778,7
25,2025-10-18 17:30:00,13.01,cin_867,sala_7784,5
113,2025-10-18 18:45:00,38.68,cin_1277,sala_11480,6
249,2025-10-18 17:30:00,19.68,cin_1596,sala_14316,11
50,2025-10-18 11:45:00,26.36,cin_2209,sala_19751,2
265,2025-10-18 13:45:00,28.64,cin_1338,sala_12030,10
369,2025-10-18 18:45:00,23.18,cin_2170,sala_19400,3
467,2025-10-18 21:15:00,22.56,cin_900,sala_8081,8
230,2025-10-18 16:15:00,19.69,cin_339,sala_3056,2
381,2025-10-18 17:30:00,43.68,cin_756,sala_6757,5
94,2025-10-18 17:30:00,33.25,cin_474,sala_4241,1
73,2025-10-18 11:45:00,17.47,cin_1221,sala_10980,3
378,2025-10-18 13:45:00,37.49,cin_2209,sala_19753,4
201,2025-10-18 20:00:00,24.75,cin_158,sala_1415,3
479,2025-10-18 10:30:00,28.42,cin_2159,sala_19305,5
121,2025-10-18 12:30:00,12.13,cin_1133,sala_10159,1
117,2025-10-18 11:45:00,38.04,cin_234,sala_2085,8
188,2025-10-18 20:00:00,17.4,cin_62,sala_531,5
196,2025-10-18 21:15:00,32.63,cin_629,sala_5623,6
309,2025-10-18 13:45:00,20.36,cin_2174,sala_19446,10
474,2025-10-18 16:15:00,12.61,cin_37,sala_319,3
113,2025-10-18 10:30:00,29.52,cin_1853,sala_16570,1
124,2025-10-18 21:15:00,22.47,cin_1543,sala_13823,9
439,2025-10-18 15:00:00,40.99,cin_1502,sala_13470,1
247,2025-10-18 22:30:00,33.7,cin_1156,sala_10379,3
81,2025-10-18 12:30:00,20.98,cin_1414,sala_12703,11
233,2025-10-18 13:45:00,26.56,cin_2144,sala_19177,4
231,2025-10-18 10:30:00,44.26,cin_699,sala_6250,7
420,2025-10-18 22:30:00,39.09,cin_1395,sala_12540,7
195,2025-10-18 16:15:00,23.94,cin_775,sala_6927,6
7,2025-10-18 13:45:00,20.15,cin_1966,sala_17590,2
266,2025-10-18 12:30:00,41.28,cin_931,sala_8349,4
255,2025-10-18 20:00:00,39.23,cin_1218,sala_10961,7
378,2025-10-18 12:30:00,37.7,cin_1482,sala_13296,3
369,2025-10-18 20:00:00,39.9,cin_1184,sala_10639,7
12,2025-10-18 10:30:00,19.56,cin_309,sala_2769,4
2,2025-10-18 17:30:00,29.28,cin_1412,sala_12679,3
128,2025-10-18 12:30:00,21.26,cin_918,sala_8231,1
193,2025-10-18 15:00:00,36.9,cin_1632,sala_14618,6
171,2025-10-18 15:00:00,30.16,cin_1822,sala_16301,1
491,2025-10-18 21:15:00,32.07,cin_1768,sala_15836,6
100,2025-10-18 15:00:00,30.95,cin_1907,sala_17061,7
452,2025-10-18 10:30:00,38.86,cin_1418,sala_12730,1
459,2025-10-18 12:30:00,40.7,cin_12,sala_108,3
177,2025-10-18 13:45:00,43.2,cin_334,sala_3014,6
64,2025-10-18 10:30:00,17.53,cin_1384,sala_12449,7
71,2025-10-18 17:30:00,20.28,cin_684,sala_6130,8
409,2025-10-18 22:30:00,42.45,cin_947,sala_8500,7
196,2025-10-18 11:45:00,33.76,cin_384,sala_3456,3
259,2025-10-18 18:45:00,41.54,cin_646,sala_5788,4
61,2025-10-18 20:00:00,20.06,cin_811,sala_7248,4
370,2025-10-18 12:30:00,27.44,cin_15,sala_147,12
407,2025-10-18 10:30:00,23.13,cin_1744,sala_15637,9
261,2025-10-18 16:15:00,29.81,cin_1207,sala_10852,7
377,2025-10-18 20:00:00,20.87,cin_273,sala_2432,3
498,2025-10-18 22:30:00,26.32,cin_1658,sala_14849,9
191,2025-10-18 18:45:00,27.83,cin_247,sala_2198,6
64,2025-10-18 22:30:00,19.48,cin_1591,sala_14268,9
492,2025-10-18 10:30:00,19.96,cin_901,sala_8090,5
369,2025-10-18 15:00:00,16.82,cin_1013,sala_9100,10
128,2025-10-18 10:30:00,25.77,cin_1734,sala_15544,8
81,2025-10-18 16:15:00,18.8,cin_1740,sala_15597,6
9,2025-10-18 22:30:00,14.29,cin_1881,sala_16830,6
396,2025-10-18 10:30:00,24.26,cin_1512,sala_13544,4
496,2025-10-18 18:45:00,29.45,cin_2043,sala_18261,4
311,2025-10-18 13:45:00,29.62,cin_134,sala_1212,6
455,2025-10-18 10:30:00,30.78,cin_1915,sala_17137,6
275,2025-10-18 15:00:00,29.5,cin_990,sala_8881,1
119,2025-10-18 12:30:00,42.37,cin_959,sala_8611,4
226,2025-10-18 22:30:00,18.05,cin_459,sala_4104,6
351,2025-10-18 12:30:00,34.89,cin_126,sala_1137,7
95,2025-10-18 10:30:00,25.15,cin_193,sala_1727,6
324,2025-10-18 21:15:00,29.03,cin_1249,sala_11231,1
151,2025-10-18 17:30:00,37.04,cin_79,sala_690,4
301,2025-10-18 10:30:00,43.58,cin_2191,sala_19596,6
268,2025-10-18 21:15:00,32.53,cin_1317,sala_11834,4
279,2025-10-18 13:45:00,23.11,cin_1281,sala_11516,2
82,2025-10-18 12:30:00,34.24,cin_213,sala_1911,8
180,2025-10-18 20:00:00,19.54,cin_1013,sala_9095,5
63,2025-10-18 20:00:00,38.03,cin_450,sala_4032,1
160,2025-10-18 10:30:00,40.22,cin_1026,sala_9214,2
278,2025-10-18 13:45:00,26.22,cin_1645,sala_14715,1
381,2025-10-18 16:15:00,25.11,cin_1131,sala_10142,4
349,2025-10-18 13:45:00,31.96,cin_2044,sala_18271,8
128,2025-10-18 10:30:00,27.61,cin_1536,sala_13746,4
470,2025-10-18 18:45:00,28.77,cin_2144,sala_19177,4
291,2025-10-18 15:00:00,42.09,cin_883,sala_7920,2
11,2025-10-18 11:45:00,39.62,cin_500,sala_4478,7
374,2025-10-18 22:30:00,43.76,cin_499,sala_4464,1
211,2025-10-18 18:45:00,25.24,cin_131,sala_1178,5
344,2025-10-18 21:15:00,27.8,cin_190,sala_1695,4
418,2025-10-18 21:15:00,43.84,cin_1687,sala_15109,3
384,2025-10-18 22:30:00,24.85,cin_876,sala_7864,4
275,2025-10-18 17:30:00,27.72,cin_675,sala_6052,7
168,2025-10-18 22:30:00,35.04,cin_1165,sala_10475,8
66,2025-10-18 11:45:00,23.87,cin_197,sala_1772,11
244,2025-10-18 13:45:00,13.63,cin_1883,sala_16845,8
16,2025-10-18 22:30:00,22.02,cin_1575,sala_14130,8
330,2025-10-18 13:45:00,23.85,cin_673,sala_6031,7
187,2025-10-18 12:30:00,34.33,cin_1148,sala_10303,5
104,2025-10-18 21:15:00,43.9,cin_448,sala_4025,10
266,2025-10-18 10:30:00,39.88,cin_1519,sala_13604,5
193,2025-10-18 20:00:00,29.81,cin_994,sala_8926,9
105,2025-10-18 10:30:00,29.92,cin_2228,sala_19933,11
497,2025-10-18 15:00:00,17.28,cin_1871,sala_16738,9
442,2025-10-18 10:30:00,32.6,cin_1543,sala_13819,5
357,2025-10-18 13:45:00,24.85,cin_1480,sala_13281,4
134,2025-10-18 15:00:00,14.63,cin_250,sala_2235,8
373,2025-10-18 12:30:00,23.72,cin_426,sala_3830,5
364,2025-10-18 12:30:00,20.26,cin_1740,sala_15601,10
128,2025-10-18 16:15:00,14.37,cin_579,sala_5188,3
43,2025-10-18 13:45:00,23.85,cin_1338,sala_12028,8
57,2025-10-18 20:00:00,25.69,cin_2204,sala_19707,7
46,2025-10-18 21:15:00,17.92,cin_222,sala_1985,7
34,2025-10-18 16:15:00,44.05,cin_44,sala_382,8
157,2025-10-18 13:45:00,27.39,cin_321,sala_2889,8
239,2025-10-18 13:45:00,44.01,cin_1517,sala_13584,2
51,2025-10-18 20:00:00,13.13,cin_597,sala_5347,11
52,2025-10-18 17:30:00,39.54,cin_665,sala_5961,10
273,2025-10-18 16:15:00,13.47,cin_843,sala_7558,1
269,2025-10-18 21:15:00,21.97,cin_1858,sala_16621,12
292,2025-10-18 11:45:00,38.5,cin_1626,sala_14557,5
467,2025-10-18 21:15:00,17.92,cin_819,sala_7327,5
373,2025-10-18 13:45:00,38.81,cin_143,sala_1292,8
72,2025-10-18 15:00:00,20.22,cin_2222,sala_19873,9
490,2025-10-18 20:00:00,37.31,cin_1839,sala_16451,1
264,2025-10-18 11:45:00,41.2,cin_1177,sala_10578,3
178,2025-10-18 17:30:00,34.94,cin_666,sala_5965,2
43,2025-10-18 22:30:00,32.93,cin_1293,sala_11631,9
301,2025-10-18 22:30:00,43.32,cin_656,sala_5871,3
313,2025-10-18 16:15:00,22.25,cin_1610,sala_14430,3
225,2025-10-18 18:45:00,21.13,cin_93,sala_821,5
309,2025-10-18 12:30:00,33.98,cin_1485,sala_13328,5
301,2025-10-18 17:30:00,19.74,cin_1494,sala_13410,10
453,2025-10-18 15:00:00,44.5,cin_1489,sala_13361,5
34,2025-10-18 16:15:00,31.83,cin_437,sala_3922,3
151,2025-10-18 17:30:00,33.98,cin_1786,sala_15995,8
63,2025-10-18 15:00:00,27.31,cin_805,sala_7191,1
201,2025-10-18 15:00:00,15.63,cin_796,sala_7120,8
394,2025-10-18 15:00:00,20.88,cin_402,sala_3613,1
94,2025-10-18 22:30:00,33.87,cin_1762,sala_15777,1
