movie_id,start_time,precio,cinema_id_ext,sala_id_ext,sala_number
81,2025-10-15 10:30:00,28.41,cin_303,sala_2703,2
215,2025-10-15 16:15:00,31.29,cin_817,sala_7306,4
191,2025-10-15 10:30:00,30.15,cin_633,sala_5659,4
112,2025-10-15 22:30:00,22.3,cin_2109,sala_18845,7
484,2025-10-15 20:00:00,15.07,cin_1209,sala_10877,9
158,2025-10-15 22:30:00,32.26,cin_1714,sala_15351,1
124,2025-10-15 21:15:00,24.54,cin_302,sala_2701,6
497,2025-10-15 20:00:00,38.34,cin_473,sala_4238,7
58,2025-10-15 16:15:00,34.98,cin_74,sala_646,3
424,2025-10-15 15:00:00,36.47,cin_724,sala_6455,2
272,2025-10-15 10:30:00,43.82,cin_1247,sala_11221,6
157,2025-10-15 12:30:00,44.9,cin_372,sala_3352,1
110,2025-10-15 11:45:00,31.82,cin_1955,sala_17500,7
19,2025-10-15 13:45:00,37.36,cin_900,sala_8083,10
87,2025-10-15 13:45:00,41.81,cin_1782,sala_15951,2
184,2025-10-15 16:15:00,44.09,cin_471,sala_4220,2
448,2025-10-15 17:30:00,25.79,cin_1806,sala_16174,9
36,2025-10-15 20:00:00,21.18,cin_1597,sala_14326,10
146,2025-10-15 11:45:00,28.23,cin_1441,sala_12937,5
24,2025-10-15 20:00:00,20.41,cin_1983,sala_17735,3
256,2025-10-15 12:30:00,35.88,cin_1133,sala_10159,1
488,2025-10-15 17:30:00,35.32,cin_1990,sala_17792,4
325,2025-10-15 16:15:00,20.03,cin_2020,sala_18051,4
391,2025-10-15 20:00:00,27.21,cin_48,sala_416,6
65,2025-10-15 15:00:00,36.37,cin_1930,sala_17268,4
423,2025-10-15 20:00:00,12.06,cin_559,sala_5028,8
311,2025-10-15 12:30:00,37.78,cin_648,sala_5801,4
378,2025-10-15 15:00:00,25.41,cin_2022,sala_18073,2
434,2025-10-15 18:45:00,26.14,cin_1686,sala_15100,6
125,2025-10-15 18:45:00,43.55,cin_2040,sala_18233,3
187,2025-10-15 18:45:00,21.15,cin_1699,sala_15225,3
209,2025-10-15 11:45:00,25.44,cin_2125,sala_18993,7
180,2025-10-15 12:30:00,30.94,cin_1027,sala_9222,3
85,2025-10-15 21:15:00,35.23,cin_2086,sala_18653,6
482,2025-10-15 11:45:00,26.92,cin_871,sala_7816,1
136,2025-10-15 21:15:00,39.93,cin_2046,sala_18289,4
353,2025-10-15 18:45:00,13.95,cin_626,sala_5599,9
304,2025-10-15 21:15:00,31.61,cin_149,sala_1337,4
340,2025-10-15 11:45:00,12.75,cin_881,sala_7902,3
382,2025-10-15 17:30:00,34.04,cin_107,sala_943,4
476,2025-10-15 18:45:00,15.97,cin_1184,sala_10641,9
2,2025-10-15 12:30:00,25.2,cin_731,sala_6516,2
55,2025-10-15 22:30:00,15.94,cin_1253,sala_11269,8
360,2025-10-15 18:45:00,24.14,cin_1153,sala_10357,7
80,2025-10-15 22:30:00,41.08,cin_1137,sala_10206,6
488,2025-10-15 11:45:00,42.71,cin_1443,sala_12963,7
487,2025-10-15 12:30:00,30.92,cin_1371,sala_12324,2
280,2025-10-15 11:45:00,42.32,cin_2060,sala_18414,2
499,2025-10-15 18:45:00,15.09,cin_1603,sala_14371,3
12,2025-10-15 22:30:00,36.84,cin_1510,sala_13529,2
253,2025-10-15 21:15:00,35.41,cin_165,sala_1486,10
304,2025-10-15 11:45:00,16.39,cin_2048,sala_18301,1
479,2025-10-15 20:00:00,36.03,cin_2113,sala_18876,5
138,2025-10-15 16:15:00,13.9,cin_1908,sala_17069,3
357,2025-10-15 11:45:00,26.13,cin_1692,sala_15160,7
455,2025-10-15 12:30:00,13.61,cin_1037,sala_9324,8
184,2025-10-15 22:30:00,21.2,cin_951,sala_8539,5
101,2025-10-15 13:45:00,30.17,cin_238,sala_2117,1
455,2025-10-15 10:30:00,39.22,cin_1085,sala_9743,9
60,2025-10-15 21:15:00,29.25,cin_1314,sala_11805,1
251,2025-10-15 11:45:00,33.54,cin_1244,sala_11191,1
15,2025-10-15 17:30:00,23.92,cin_1382,sala_12425,2
335,2025-10-15 13:45:00,44.29,cin_1335,sala_11998,5
16,2025-10-15 15:00:00,17.51,cin_1735,sala_15551,3
59,2025-10-15 13:45:00,31.41,cin_2185,sala_19543,3
354,2025-10-15 16:15:00,34.08,cin_723,sala_6450,4
23,2025-10-15 20:00:00,42.32,cin_736,sala_6578,11
136,2025-10-15 11:45:00,44.86,cin_1476,sala_13255,6
392,2025-10-15 13:45:00,19.25,cin_1203,sala_10814,1
56,2025-10-15 12:30:00,38.11,cin_10,sala_92,7
475,2025-10-15 20:00:00,24.69,cin_802,sala_7169,9
407,2025-10-15 21:15:00,14.05,cin_1882,sala_16833,2
390,2025-10-15 18:45:00,44.69,cin_1624,sala_14536,3
490,2025-10-15 21:15:00,16.58,cin_1986,sala_17762,7
180,2025-10-15 22:30:00,20.74,cin_536,sala_4816,11
99,2025-10-15 11:45:00,41.87,cin_75,sala_653,4
429,2025-10-15 18:45:00,26.75,cin_1952,sala_17475,10
29,2025-10-15 15:00:00,21.26,cin_1064,sala_9562,6
196,2025-10-15 12:30:00,20.05,cin_2217,sala_19831,11
143,2025-10-15 16:15:00,14.9,cin_245,sala_2181,3
75,2025-10-15 11:45:00,16.83,cin_1438,sala_12911,5
